id,vehicle_number,charge
2013101013089720,1,                              
2013101013089720,2,                              
20131014I-2013-06650,1,39:3-40 DRIVING WHILE DL/REG ?
2013101513-0181,1,                              
2013101513-0181,2,39:4-85 IMPROPER PASSING      
20131019157-13,1,39:4-50                       
2013102113-5,1,                              
2013102113-5,2,                              
2013102213041921,1,                              
2013102213041921,2,39:4.96 RECKLESS DRIVING      
2013102213050727,1,                              
2013102213116890,1,39:4.97 CARELESS DRIVING      
2013102213116890,2,                              
20131024TT13-A-039,1,                              
2013110113-10641,1,39:4-97                       
20131102I-2013-027421,1,                              
20131102I-2013-027421,2,                              
20131102I-2013-028060,1,                              
20131102I-2013-028060,2,                              
20131102I-2013-028060,3,                              
20131102I-2013-028060,4,                              
2013110313-18839,1,39:4-66.B                     
2013110313-18839,2,                              
2013110313-24003,1,                              
2013110313-26823,1,                              
2013110313-28331,1,39:4-36.A                     
2013110313-28664,1,                              
2013110313-31887,1,39:4-144                      
2013110313-31887,2,                              
2013110313-5214,1,39:4-96                       
2013110313-7377,1,39:4-50                       
20131103D020-2013-00653A,1,39:4-97                       
20131103D020-2013-00653A,2,                              
20131103D020-2013-00653A,3,                              
20131103D020-2013-00653A,4,                              
20131106HT2013-008872,1,39:4-50                       
2013110713-21289-AC,1,39:310                        
2013110713-21289-AC,2,                              
2013111113000382,1,                              
2013111113002216,1,FAILURE TO OBSERVE TRAFFIC    
2013111113002216,2,                              
2013111113002216,3,                              
2013111113004162,1,CARELESS DRIVING              
2013111113004162,2,                              
2013111113008156,1,                              
2013111113009966,1,FAILURE TO EXHIBIT INSURANCE  
2013111113010416,1,UNLICENSED DRIVER             
2013111113010494,1,CARELESS                      
2013111113010494,2,                              
2013111113010579,1,                              
2013111113011063,1,                              
2013111113011063,2,UNLICENSED DRIVER             
20131112D010-2013-00388A,1,                              
201311132013-028713,1,                              
201311132013-17501,1,                              
2013111413-15393,1,                              
2013111413-33461,1,39:4-88A                      
2013111413-33461,2,                              
201312011301220390A,1,39:4-97                       
201312011301220390A,2,                              
201312011301220390A,3,                              
20131201I-2013-035273,1,                              
20131201I-2013-037634,1,39:4-86 IMPROPER PASSING OVER?
20131202I-2013-010030,1,39:4-96 RECKLESS DRIVING      
2013120413-14705,1,                              
2013120413-14705,2,39:4-90                       
2013120413-27390,1,                              
2013120413-27390,2,                              
2013120413-34815,1,39:4-97  39:4-81              
2013120413-34815,2,                              
2013120413-38696,1,                              
20131204D010-2013-00790A,1,                              
20131204D010-2013-00790A,2,                              
2013120513001225,1,                              
2013120513001225,2,                              
2013120513012890,1,                              
2013120513012890,2,NOT AT THIS TIME              
2013120513013607,1,                              
2013120513016646,1,                              
2013120513021615,1,39:3-13.8B                    
2013120513021615,2,39:4-144                      
2013120513029909,1,                              
2013120513034267,1,39:4-97                       
2013120513034267,2,39:6B-2                       
2013120513043289,1,                              
2013120513043821,1,39:4-97                       
2013120513043821,2,                              
2013120513046133,1,                              
2013120813-5526,1,                              
2013120913000860,1,                              
2013120913000860,2,                              
2013120913006682,1,                              
2013120913006682,2,                              
2013120913006682,3,39:4-97 CARELESS DRIVING      
2013120913019130,1,                              
2013120913021660,1,39:4-50 DWI                   
2013120913030001,1,                              
2013120913030001,2,                              
2013120913030097,1,                              
2013120913036090,1,39:4-50 DWI                   
2013120913048333,1,                              
2013120913048333,2,                              
2013120913053505,1,39:4-50 DWI                   
2013120913053505,2,                              
2013121013-05377,1,                              
2013121013-05377,2,39:4-97 39:4-90               
2013121013-05881,1,                              
2013121113-007319,1,FAILURE TO MAINTAIN LANE      
2013121113-007319,2,                              
2013121313027825,1,39:4-50 DUI/DWI               
2013121413-49430,1,                              
201312142013-00007001,1,                              
201312142013-00008070,1,                              
201312142013-00016714,1,39:4-50                       
201312142013-00025325,1,                              
201312142013-00025325,2,                              
2013121513000714,1,                              
2013121513004495,1,                              
2013121513004495,2,                              
2013121513047020,1,39:4-97 CARELESS DRIVING      
2013121613069993,1,                              
2013121613069993,2,39:4-97 CARELESS DRIVING      
2013121713013524,1,                              
2013121713022765,1,39:3-40                       
20131217B130-2013-01853A,1,                              
20131217B130-2013-01853A,2,                              
2013121813-18456,1,DELAYING TRAFFIC              
2013121813-18456,2,                              
20131220I-2013-010627,1,39:4-96 RECKLESS DRIVING      
20131220I-2013-013263,1,                              
20131221I-2013-009143,1,                              
20131221I-2013-021925,1,                              
20131221I-2013-025250,1,39:4-97 CARELESS DRIVING      
20131221I-2013-025250,2,                              
20131221I-2013-058469,1,                              
2013122213022586,1,                              
2013122213023493,1,39:4-97 CARELESS DRIVING      
2013122313-143-AC,1,39:4 96                       
2013122413-4072,1,                              
2013122413-4072,2,39:4-97 CARELESS DRIVING      
2013122413002219,1,39:4-97. 39:4-36. 39:4-82     
2013122513005577,1,39:3-4 UNREGISTERED VEHICLE   
2013122513005577,2,                              
2013122513005577,3,39:4-97 TRAFFIC REGULATION    
2013122513010971,1,39:4-36 TRAFFIC REGULATION    
2013122513038103,1,39:4-50 DWI                   
2013122513038103,2,                              
2013122513064437,1,                              
2013122513081414,1,39:4-129 TRAFFIC REGULATION   
2013122513082236,1,                              
2013122513082236,2,                              
2013122513082236,3,39:4-50 DWI                   
2013122513083534,1,                              
2013122513083534,2,                              
2013122513100409,1,                              
2013122513100409,2,39:4-96 TRAFFIC REGULATION    
2013122513111043,1,39:4-36 TRAFFIC REGULATION    
2013122513124164,1,                              
20131225D010-2013-00652A,1,                              
20131225D010-2013-00687A,1,                              
20131225D010-2013-00687A,2,                              
20131225D010-2013-01311A,1,                              
2013130313AP02362,1,                              
2013130313AP02362,2,39:4-50                       
2013130313AP08069,1,39:4-50 SEE NARRATIVE         
2013130313AP08069,2,                              
2013130313AP08069,3,                              
2013130313AP08069,4,                              
2013130313AP10495,1,                              
2013130313AP12779,1,SEE NARRATIVE                 
2013130313AP12779,2,                              
2013130313AP12779,3,                              
2013130613-10316,1,RECKLESS DRIVING              
201313062013-3796,1,D.W.I.                        
201313062013-8519,1,FAILURE TO STOP OR YIELD      
201313062013-8519,2,                              
201313062013-8787,1,                              
2013130713-022,1,39:4-50                       
2013130713-022,2,                              
20131311I-2013-001730,1,                              
2013131513-110,1,                              
2013131513-22,1,CARELESS DRIVING              
2013131513-22,2,                              
2013131513-356,1,                              
2013131513-402,1,                              
2013131613FT04281,1,39:4-81                       
2013131613FT04281,2,                              
2013131613FT08564,1,39:4-32                       
2013131613FT09526,1,39:4-50                       
2013131613FT12041,1,39:4-97                       
2013131613FT17459,1,                              
2013131613FT17459,2,                              
2013131613FT17459,3,                              
2013131613FT19715,1,39:4-97                       
2013131613FT19715,2,                              
2013131613FT20599,1,39:4-97                       
2013131613FT20599,2,39:3-76.7                     
2013131613FT21821,1,                              
2013131613FT26697,1,                              
2013131613FT27585,1,                              
2013131613FT27734,1,39:4-50                       
2013131613FT27734,2,                              
2013131613FT27734,3,                              
2013131613FT27734,4,                              
2013131813-12704-AC,1,                              
2013131813-12704-AC,2,                              
2013131913-14146-AC,1,39:4 144 DISREGARD OF STOP SI?
2013131913-14146-AC,2,                              
2013131913-15087-AC,1,39:4 88B                      
2013131913-15087-AC,2,39:3 40E                      
2013131913-9959-AC,1,                              
2013131913-9959-AC,2,                              
2013132113-960,1,                              
2013132113-960,2,                              
2013132213-3586,1,                              
2013132213-396,1,                              
2013132213-7196,1,                              
2013132213-7196,2,                              
2013132213-7408,1,                              
2013132213-7408,2,                              
20131323I-2013-008275,1,                              
2013132513-110-AC,1,                              
2013132613MN05340,1,39:3-40                       
2013132613MN09189,1,                              
2013132613MN27178,1,                              
2013132613MN29954,1,                              
2013132613MN29954,2,PENDING                       
2013132813-030393,1,39:3-40; 39:3-10A; 39:4-97    
2013132813-030393,2,                              
2013132913-2186,1,                              
2013132913-2186,2,                              
2013132913-2186,3,                              
20131330I-2013-003257,1,39:4-50 DRIVING WHILE UNDER T?
20131330I-2013-012724,1,39:4-50 (D.W.I)               
201313311301280104,1,                              
201313311301310176,1,39:4-97                       
201313311304240083,1,                              
201313311305130102,1,                              
201313311305310104,1,                              
201313311305310104,2,39:4-50                       
201313311305310104,3,                              
201313311307140020,1,                              
201313311308010115,1,39:4-96                       
20131331E050-2013-01630A,1,39:4-97                       
20131332C060-2013-01465A,1,                              
20131332C060-2013-01465A,2,                              
2013133413NT13611,1,CARELESS DRIVING 39:4-97      
2013133413NT13611,2,                              
2013133413NT28548,1,                              
2013133413NT28548,2,CARELESS DRIVING              
20131336E050-2013-01278A,1,39:4-50                       
20131336E050-2013-01858A,1,                              
2013133713OT23633,1,                              
2013133913-21-AC,1,                              
2013133913-478-AC,1,                              
2013133913-478-AC,2,39:4 96                       
2013133913-615-AC,1,                              
2013133913-68-AC,1,39:4 97                       
2013133913-768-AC,1,39:4 32                       
20131339E050-2013-00433A,1,39:4-50                       
2013134013-03461,1,                              
2013134013-03461,2,FAILURE TO KEEP RIGHT         
20131345I-2013-00387,1,                              
20131351C060-2013-00233A,1,                              
20131351C060-2013-01105A,1,                              
20131351C060-2013-01105A,2,                              
201313522013-00275,1,                              
201313522013-00275,2,                              
201313522013-00275,3,                              
201313522013-00275,4,                              
201313522013-00275,5,39:4-97 4-87 4-126 3-4 3-29   
201313522013-01206,1,39:4-50                       
201313522013-01291,1,39:4-50 ; 39:4-96             
201313522013-01291,2,39:4-50 ; 39:4-96 ; 49:3-40   
201313522013-01356,1,                              
201313522013-01542,1,                              
201313522013-01542,2,39:4-97  39:4-90              
20131352201302263,1,                              
20131352201302263,2,                              
20131352201302263,3,                              
2013140113-00327,1,39:4-97M3-10 3-29(2) 4-36     
20131404I-C2013-000974,1,                              
201314062013-000543,1,39:4-97  39:4-36              
2013140713-0150,1,39:4-82                       
2013140713-0150,2,39:3-40                       
201314082013-026694,1,                              
201314082013-026694,2,                              
201314082013-027540,1,                              
201314082013-027540,2,                              
20131411I-2013-008384,1,                              
20131411I-2013-008384,2,                              
20131412B080-2013-00203A,1,                              
20131412B080-2013-00203A,2,                              
2013141420130002690,1,39:4-50                       
2013141420130002690,2,                              
2013141420130003786,1,                              
2013141713-20723,1,39:4-90                       
2013141713-20723,2,39:4-85   39:3-47   39:3-40   
20131421I-2013-008430,1,                              
20131421I-2013-010283,1,39:4-97 CARELESS DRIVING      
20131421I-2013-010619,1,39:4-50 DRIVING WHILE INTOXIC?
20131421I-2013-016171,1,                              
20131421I-2013-016171,2,                              
201314242013-028583,1,                              
201314242013-028583,2,                              
20131427B080-2013-00739A,1,39:4-97A                      
20131427I-2013-045881,1,                              
20131427I-2013-056513,1,                              
20131427I-2013-056513,2,39:4-81 FAILURE TO OBSERVE SI?
20131427I-2013-071519,1,                              
201314282013-002253,1,                              
2013142913-27964,1,                              
201314292013-0004696,1,                              
201314292013-0011364,1,                              
201314292013-0011364,2,                              
201314292013-0012369,1,                              
201314292013-0021299,1,                              
201314292013-15809,1,39:4-138G PTH                 
201314292013-15809,2,                              
20131429B080-2013-02946A,1,                              
20131431I-2013-000123,1,                              
201314322013-017838,1,                              
201314322013-032464,1,                              
201314322013-032464,2,                              
20131435B080-2013-00511A,1,39:4-97                       
20131435B080-2013-00511A,2,                              
20131435B080-2013-00511A,3,                              
20131435I-2013-024826,1,39:4-50 OPERATING UNDER INFLU?
20131435I-2013-024826,2,                              
20131435I-2013-027341,1,                              
201314362013-014205,1,39:4-97                       
201314362013-014205,2,39:4-144B                     
201314382013-003984,1,                              
201314382013-008689,1,FAILURE TO KEEP RIGHT         
201314382013-009027,1,39:4-97                       
201314382013-009027,2,                              
201314382013-009185,1,39:4-97                       
201314382013-018256,1,39:3-40                       
201314382013-018256,2,                              
201315042013-002316,1,                              
201315042013-002316,2,39:4-97                       
2013150513-0002,1,39:4-50                       
2013150513-0002,2,                              
2013150513-352,1,39:4-115A                     
2013150513-352,2,                              
2013150513-366,1,39:4-50.14                    
2013150513-586,1,                              
2013150513-621,1,39:4-97 CARELESS              
2013150513-621,2,                              
2013150513-623,1,CARELESS DRIVING              
2013150513-623,2,                              
2013150513-632,1,CARELESS DRIVING (39:4-970    
2013150513-804,1,                              
2013150513-824,1,                              
20131505E030-2013-00990A,1,                              
201315062013-00030829,1,39:4-96                       
201315062013-00052632,1,                              
201315062013-00052632,2,                              
201315062013-00052632,3,                              
201315062013-00052632,4,                              
201315062013-00052632,5,                              
201315062013-00059330,1,                              
201315062013-00062713,1,                              
201315062013-00077690,1,                              
201315062013-00077690,2,                              
20131506E050-2013-02308A,1,                              
2013150713-12750,1,                              
2013150713-14789,1,39:4-88B/4-50                 
2013150713-20618,1,                              
2013150713-22387,1,                              
2013150713-24275,1,                              
2013150713-26492,1,                              
2013150713-26492,2,                              
2013150713-30526,1,39:4-97  4-88B                
2013150713-30526,2,                              
2013150713-33361,1,                              
2013150713-34390,1,39:4-50                       
2013150713-35242,1,39:3-4                        
2013150713-36892,1,                              
2013150713-36892,2,39:4-88A  39:4-97  39:3-76.2F 
2013150713-44381,1,39:4-50                       
2013150713-44381,2,                              
2013150713-45139,1,39:3-76.2F                    
2013150713-45139,2,                              
2013150713-46303,1,39:4-97                       
2013150713-46303,2,                              
2013150713-48547,1,                              
2013150713-48547,2,                              
2013150713-48547,3,                              
2013150713-48547,4,                              
2013150713-48587,1,                              
2013150713-48805,1,                              
2013150713-48805,2,                              
2013150713-57747,1,                              
2013150713-57747,2,39:3-10                       
2013150713-58346,1,39:4-50  4-97  4-88B          
2013150713-58346,2,NONE.                         
2013150713-58492,1,                              
2013150713-58492,2,39:4-97                       
2013150713-60907,1,39:4-50                       
2013150713-60907,2,                              
2013150713-73329,1,                              
2013150713-73329,2,                              
2013150713-7515,1,                              
20131507E030-2013-00439A,1,                              
20131508C120-2013-00201A,1,39 4 50                       
20131511C060-2013-00840A,1,39:4-88B                      
20131511I-2013-018015,1,                              
20131511I-2013-020833,1,39:4-50 DRIVING WHILE INTOXIC?
20131511I-2013-020833,2,                              
20131511I-2013-023786,1,                              
20131511I-2013-023786,2,39:4-97 CARELESS DRIVING      
20131511I-2013-025777,1,39:3-40 PENALTIES FOR DRIVING?
20131511I-2013-025883,1,                              
20131511I-2013-025883,2,39:4-144 STOPPING OR YIELDING?
20131511I-2013-034585,1,                              
20131511I-2013-034585,2,39:4-88B TRAFFIC ON MARKED LA?
20131511I-2013-035198,1,                              
20131511I-2013-035198,2,39:4-97 CARELESS DRIVING      
20131511I-2013-039856,1,                              
20131511I-2013-039856,2,39:3-10 LICENSING OF DRIVERS  
20131511I-2013-048716,1,                              
20131511I-2013-048716,2,39:4-144 STOPPING OR YIELDING?
20131511I-2013-051861,1,                              
20131511I-2013-051861,2,39:4-88 TRAFFIC ON MARKED LAN?
20131512130007509,1,                              
20131512130012460,1,                              
20131512130019581,1,39:4-50                       
20131512130019581,2,39:4-96                       
20131512130027435,1,                              
20131512130027793,1,                              
2013151413-002091,1,39:4-36                       
2013151413-005732,1,39:4-97                       
2013151413-008469,1,39:4-123                      
2013151413-008469,2,39:3-40                       
2013151413-017791,1,                              
2013151413-021332,1,                              
2013151413-035460,1,39:4-50                       
2013151413-035460,2,                              
2013151413-050176,1,39:4-97                       
2013151413-050176,2,                              
2013151413-050414,1,                              
2013151413-072141,1,                              
2013151413-072141,2,                              
2013151413-072141,3,CARELESS DRIVING 39:4-97      
2013151413-076539,1,39:4-33                       
2013151413-078962,1,                              
2013151413-078962,2,                              
2013151413-092198,1,CARELESS DRIVING              
2013151413-092198,2,UNLICENSED DRIVING            
2013151613-1312,1,39:4-96                       
2013151613-1312,2,39:3-76.2F                    
2013151613-1312,3,39:4-51B                      
2013151613-2871,1,39:4-50                       
2013151613-2871,2,39:4-96                       
2013151613-2871,3,39:4-88B                      
20131516E030-2013-01250A,1,                              
201315182013-297,1,                              
201315182013-338,1,39:4-97                       
201315182013-338,2,                              
201315182013-388,1,UNINSURED 39:6-B2             
201315182013-735,1,TRESPASSING 2C:18-3B(2)       
201315182013-773,1,39:4-126/39:4-97              
201315182013-773,2,39:3-47A/39:8-1               
201315182013-984,1,CARELESS DRIVING 39:4-97      
201315182013-984,2,                              
20131520I-2013-15006,1,                              
20131520I-2013-30314,1,                              
20131520I-2013-30314,2,                              
20131520I-2013-30314,3,                              
2013152113-238,1,                              
201315222013-001568,1,                              
201315222013-001568,2,                              
2013152413-385-AC,1,                              
2013152513-300,1,39:4-85.1                     
2013152513-395,1,39:4-97                       
2013152713-54795,1,                              
20131527I-2013-04943,1,                              
20131530E030-2013-00214A,1,                              
20131530I-2013-002396,1,                              
20131530I-2013-012652,1,39:4-50 DRIVING WHILE UNDER T?
20131530I-2013-016090,1,                              
20131530I-2013-016956,1,                              
20131530I-2013-016956,2,39:4-97 CARELESS DRIVING      
2013160213-10965,1,39:3-29                       
2013160213-10965,2,                              
2013160213-11882,1,39:3-10  39:4-144             
2013160213-11882,2,                              
2013160213-11882,3,                              
2013160213-12000,1,39:3-40                       
2013160213-2140,1,                              
2013160213-2140,2,2/22/13                       
2013160213-2956,1,                              
2013160213-2956,2,                              
2013160213-3042,1,39:4-97                       
2013160213-3042,2,                              
2013160213-3042,3,                              
2013160213-4920,1,PENDING                       
2013160213-4920,2,                              
2013160213-5908,1,                              
2013160213-5908,2,                              
2013160213-5908,3,                              
2013160213-6227,1,                              
2013160213-6227,2,                              
2013160213-6466,1,                              
2013160213-6920,1,                              
2013160213-6920,2,39:4-97                       
201316022013-6200,1,39:4-50                       
201316022013-6200,2,                              
201316022013-9402,1,                              
201316022013-9634,1,39:4-138(B)                   
20131602CLIFTON/13-2834,1,                              
20131602CLIFTON/13-2834,2,* PENDING                     
20131602E040-2013-02931A,1,39:4-50                       
20131602E040-2013-03096A,1,                              
2013160513-03842,1,DRIVING WHILE SUSPENDED  39:3?
2013160513-03842,2,FICTICIOUS PLATES  39:3-33    
2013160513-04091,1,NONE ISSUED                   
2013160513-04091,2,DRIVING WHILE INTOXICATED     
2013160513-04150,1,39:4-50 DRIVING WHILE INTOXIC?
2013160513-04150,2,                              
2013160513-04150,3,                              
2013160713-19525,1,UNREGISTERED                  
2013160713-19525,2,UNLICENSED DRIVER             
2013160713-25612,1,                              
2013160713-25612,2,                              
2013160713-39110,1,                              
201316072013-24640,1,                              
201316072013-33471,1,                              
201316072013-33471,3,                              
2013160720136680,1,                              
2013160813-000126,1,                              
2013160813-030812,1,39:4-96                       
2013160813-030812,2,                              
2013160813-030812,3,                              
2013160813-032446,1,                              
2013160813-032446,2,                              
2013160813-037190,1,                              
2013160813-037190,2,39:3-10 (S877336) 39:4-129 (3?
2013160813-038105,1,                              
2013160813-038105,2,                              
2013160813-042455,1,                              
2013160813-042455,2,                              
2013160813-055779,1,                              
2013160813-055779,2,39:4-144 (FAILUR TO STOP)     
2013160813-090433,1,                              
2013160813-090433,2,                              
2013160813-094,1,                              
2013160813-094,2,                              
2013160813-102630,1,                              
2013160813-102630,2,39:4-97 1608                  
2013160813-109160,1,DUI 39:4-50                   
2013160813-112257,1,                              
2013160813-112257,2,                              
2013160813-114798,1,                              
2013160813-118175,1,                              
2013160813-118175,2,                              
2013160813-118175,3,                              
2013160813-17264,1,                              
2013160813-28465,1,39:4-50                       
2013160813-54310,1,39:3-29                       
2013160813-54310,2,                              
2013160813-86239,1,                              
2013160813-86239,2,                              
2013160813-86653,1,                              
2013160813-86653,2,                              
2013160813-86653,3,                              
2013160813048989,1,                              
2013160813048989,2,                              
201316081379243,1,                              
201316081379243,2,                              
201316082013111823,2,                              
20131608B060-2013-00755A,1,39:4-88B                      
2013160913-00314,1,                              
201316106850,1,                              
20131611I-2013-009516,1,39:4-50 OPERATE/ALLOW MV OPER?
20131611I-2013-010558,1,                              
201316142013003173,1,                              
201316142013005196,1,                              
201316142013005196,2,39:4-50                       
201316142013008573,1,39:6B-2                       
201316142013008593,1,39:4-50                       
201316142013010446,1,                              
201316142013010446,2,39:4-50                       
201316142013015919,1,                              
201316142013019116,1,                              
201316142013019116,2,                              
201316142013022183,1,                              
201316142013027769,1,39:4-97                       
201316142013033235,1,                              
201316142013033644,1,                              
2013161513-11388-AC,1,39:4 97 CARELESS DRIVING      
2013161513-11610-AC,1,39:3C 19A                     
2013161513-4962-AC,1,                              
2013161513-4962-AC,2,                              
2013161513-7360-AC,1,39:4 82                       
20131706A140-2013-00242A,1,                              
20131706A140-2013-00274A,1,39:4-97                       
20131706A140-2013-00274A,2,                              
20131713D020-2013-00768A,1,                              
20131713D020-2013-00768A,2,                              
20131713I-2013-03652,1,39:4-96 RECKLESS DRIVING      
20131713I-2013-05917,1,                              
20131713I-2013-05917,2,                              
20131714A140-2013-00654A,1,39 4 50                       
20131802BT-2013-001327,1,                              
2013180413004301,1,                              
2013180413007877,1,39497 CARELESS DRIVING        
2013180513004315,1,2C121C2 VEHICULAR ASSAULT     
2013180513007992,1,39496 RECKLESS DRIVING        
201318062013-00000927,1,                              
201318062013-00001424,1,                              
201318062013-00001733,1,                              
201318062013-00003383,1,39:4-50                       
201318062013-00003383,2,                              
201318062013-00003631,1,39:4-97                       
201318062013-00003939,1,39:4-90                       
201318062013-00003939,2,                              
20131806B130-2013-02276A,1,                              
20131806B130-2013-02276A,2,39:4-50                       
2013180813004323,1,39:4-144 STOP OR YIELD        
2013180813004323,2,                              
2013180813004323,3,                              
2013180813023978,1,                              
2013180813038849,1,                              
2013180813044018,1,                              
2013180813044018,2,39:4-81                       
2013180813050618,1,                              
2013180813050618,2,                              
2013180813050618,3,                              
2013180813050618,4,                              
2013180813057417,1,                              
2013180913-6934,1,39:3-76.2F                    
2013180913-6934,2,39:4-97  39:4-125             
2013180913-812AC39,1,                              
2013180913-812AC39,2,                              
2013180913-812AC39,3,                              
20131809AC-109/13-2029,1,39:4-81                       
20131809AC-109/13-2029,2,39:4-97                       
20131809AC194/13-3736,1,                              
2013181013-1058,1,                              
2013181013-1058,2,                              
201318102013-1271,1,39:4-97                       
201318102013-1271,2,                              
201318102013-2569,1,                              
201318112013-10437,1,CARELESS DRIVING              
201318112013-10437,2,                              
2013181313006487,1,39488B FAIL TO MAINTAIN LANE  
20131814I-N2013-001323,1,                              
20131814I-N2013-001323,2,39:4-50                       
20131814I-N2013-001851,1,39:4-97                       
20131814I-N2013-003518,1,                              
20131814I-N2013-003518,2,39:4-81                       
20131814I-N2013-007946,1,                              
20131814I-N2013-021409,1,                              
20131814I-N2013-027238,1,HEADLAMPS REQUIRED            
20131814I-N2013-027238,2,                              
20131817C040-2013-00378A,1,39:4-97                       
2013181813007287,1,                              
20131820B130-2013-01984A,1,39:3-76.2A                    
20131820B130-2013-03792A,1,                              
2013190413BT01644,1,                              
20131907B050-2013-00199A,1,39:4-97                       
20131907B050-2013-00467A,1,39:4-97                       
2013190913-00419,1,PENDING                       
2013190913-00419,2,                              
2013191113-08016,1,                              
20131914B050-2013-01002A,1,                              
20131914B050-2013-01381A,1,                              
20131917B050-2013-00657A,1,39:4-97                       
20131917B050-2013-01247A,1,                              
2013191813ST00121,1,39:4-82                       
2013191813ST00121,2,                              
2013191813ST04990,1,39:4-50                       
2013191813ST04990,2,                              
2013191813ST05222,1,39:4-50                       
2013191813ST16416,1,                              
2013191813ST16416,2,CARELESS DRIVING              
20131921B050-2013-01174A,1,                              
2013192213-08438,1,                              
2013192213-08438,2,                              
2013192213-12647,1,                              
2013192213-12647,2,                              
2013192213-15705,1,                              
2013192213-18306,1,                              
2013192213-19772,1,                              
2013192213VT00516,1,                              
2013192213VT02510,1,                              
20131924B050-2013-00730A,1,                              
20132001B130-2013-01903A,1,                              
2013200213-23277,1,                              
2013200213-25944,1,                              
2013200213-25944,2,                              
20132002E040-2013-01478A,1,                              
20132002E040-2013-01478A,2,39:4-89                       
201320032013-29523,1,                              
201320032013-29523,2,                              
2013200413-000009,1,                              
2013200413-000009,2,                              
2013200413-13213,1,                              
2013200413-16442,1,                              
2013200413-16442,2,                              
2013200413-17002,1,                              
2013200413-17002,2,                              
2013200413-18671,1,                              
2013200413-18671,2,                              
2013200413-18671,3,                              
2013200413-18846,1,                              
2013200413-20150,1,                              
2013200413-20150,2,                              
2013200413-32190,1,                              
2013200413-32190,2,                              
2013200413-472,1,                              
2013200413-7112,1,                              
2013200413-7112,2,                              
2013200413-7112,3,                              
2013200413-7623,1,39:4-81  39:3-29              
2013200413-7623,2,                              
2013200413-7623,3,                              
2013200413-9420,1,                              
2013200413-9420,2,                              
20132004D030-2013-01082A,1,                              
20132004D030-2013-01082A,2,                              
20132004D030-2013-02545A,1,39:4-50                       
20132004D030-2013-02545A,2,                              
20132006201308140,1,39:4-144                      
20132006201308140,2,                              
20132006201313336,1,39:4-97                       
2013200713-11030,1,39:3-74                       
2013200713-14992,1,39:4-97                       
2013200713-14992,2,                              
2013200713-14992,3,                              
2013200713-2949,1,39:4-97                       
2013200713-4642,1,                              
2013200713-4642,2,39:4-144                      
2013200713-4642,3,                              
2013200713-5522,1,                              
2013200713-7844,1,                              
2013200813-00038,1,                              
2013200813-00038,2,                              
20132008E040-2013-00432A,1,                              
20132008E040-2013-00432A,2,                              
2013200913000885,1,                              
2013200913000885,2,                              
2013200913000885,3,                              
2013200913004232,1,39:4-97 CARELESS DRIVING      
2013200913004232,2,                              
2013200913041574,1,                              
2013200913045657,1,39:4-?? RECKLESS DRIVING      
2013200913045657,2,                              
2013200913045657,3,                              
2013200913052697,1,                              
2013200913052697,2,                              
2013200913053404,1,39:4-144                      
2013200913053404,2,                              
2013200913057415,1,39:4-50                       
20132010I-2013-009102,1,                              
2013201113-0134,1,PENDING                       
2013201113-0134,2,NO CHARGES                    
2013201213-2017,1,                              
2013201313-00879,1,39:4-97                       
2013201313-04367,1,39:4-97                       
2013201313-04367,2,                              
2013201313-04367,3,                              
2013201413-20120,1,                              
201320152013-001024,1,39:4-36A1                     
20132016I-2013-10063,1,                              
20132016I-2013-10063,2,                              
20132016I-2013-17765,1,                              
2013201813-018702,1,RS:39:4-90                    
2013201813-018702,2,                              
20132019UP-01974-13,1,DRIVING WHILE INTOXICATED     
20132019UP-01974-13,2,                              
20132019UP-038115-13,1,                              
20132019UP-038115-13,2,CARELESS DRIVING 39:4-97      
20132019UP-046017-13,1,39:4-50                       
20132019UP-046017-13,2,                              
20132019UP-04838-13UP-0734?,1,                              
20132019UP-05182-13,1,39:3-76.2F                    
2013202013-05153,1,                              
2013202013-05802,1,39:4-36                       
2013202013-10123,1,                              
2013202013-10123,2,39:4-50                       
2013202013-38697,1,                              
2013202013-39195,1,                              
2013202013-39195,2,                              
20132102PD-13-004523,1,                              
20132106B020-2013-00407A,1,                              
2013210813-00793,1,39:4-97                       
2013210813-00793,2,                              
2013210813-02372,1,PENDING CHARGES               
2013210813-02372,2,                              
2013210813-02372,3,                              
2013210813-02372,4,                              
2013210813-02372,5,                              
2013210813-02372,6,                              
20132113B020-2013-00897A,1,                              
201321152013-003172,1,CARELESS 39:4-97              
201321152013-03673,1,39:4-85 IMPROPER PASSING      
201321152013-03673,2,39:4-88B FAILURE TO MAINTAIN ?
201321152013-03673,3,CARELESS DRIVING 39:4-97      
2013211613-2261,1,                              
2013211613-284,1,                              
2013211613-284,2,39:4-97  39:4-88              
20132119PD-13-001761,1,39:4-50                       
20132119PD-13-002753,1,                              
20132119PD-13-005382,1,39:4-50                       
2013212075-13-03168,1,                              
2013212075-13-03168,2,FAILURE TO OBSERVE SIGNAL     
2013212075-13-03168,3,                              
2013212113-024,1,                              
2013212113-024,2,39:4-90                       
2013212113-173,1,                              
2013212113-173,2,                              
2013212113-173,3,                              
2013212113-323,1,                              
2013212213-062,1,39:4-50  39:4-51B             
2013212213-136,1,39:4-50                       
2013212213-136,2,                              
2013212213-422,1,39:4-50  4-96  4-88B          
2013212213-422,2,                              
