id,vehicle_number,charge
2009071409-46003,1,                              
2009071409-46003,2,                              
2009071409-46003,3,                              
2009071409-49004,1,                              
2009071409-49004,2,                              
2009071409-50676,1,DUI 39:4-50                   
2009071409-50676,2,REFUSAL 7-12-05               
2009071409-50676,3,                              
2009071409-66525,1,SUSPENDED AT979830            
2009071409-66812,1,                              
2009071409-78985,1,                              
2009071409-79368,1,                              
2009071409-82927,1,                              
2009071409-83265,1,39:4-97                       
2009071409-83265,2,                              
2009071409-89841,1,                              
2009071409-89841,2,                              
2009071409-91743,1,                              
2009071409-91743,2,                              
2009071409-91743,3,                              
2009071409-92278,1,                              
200907140961773,1,                              
200907140961773,2,                              
2009071414757,1,                              
200907142009-27311,2,                              
2009071424680,1,                              
2009071435811-09,1,                              
2009071436064,1,                              
2009071440965-09,1,39:3-29 INS EXHIBIT           
2009071440965-09,2,                              
2009071450173-09,1,                              
2009071463733,1,                              
2009071463733,2,                              
2009071468824-09,1,SUSP. DRIVER                  
2009071468824-09,2,                              
200907147895,1,                              
200907147895,2,                              
200907148546,1,                              
200907148546,2,                              
2009071489783,1,                              
2009071491994-09,1,                              
2009071491994-09,2,39:4-144                      
2009071493447-09,1,                              
20090714B130-2009-00113A,1,                              
20090714B130200900348A,1,                              
20090714B130200900348A,2,                              
20090714B130200900348A,3,                              
20090714B130200900348A,4,                              
20090714B130200900348A,5,                              
20090714B130200900348A,6,                              
20090714B130200900348A,7,                              
20090714B130200900348A,8,                              
20090714B130200900348A,9,                              
20090714B130200900348A,10,                              
20090714B130200900348A,11,                              
20090714B130200900348A,12,                              
20090714D030200900769A,1,39:4-97                       
2009071609-000449,1,                              
2009071609-011880,1,39:4-97                       
2009071609-011880,2,                              
2009071609-011880,3,                              
2009071609-011880,4,                              
2009071609-014447,1,39:4-97                       
2009071609-015307,1,                              
2009071609-015307,2,                              
2009071609-017908,1,                              
2009071609-017908,2,                              
2009071609-017908,3,                              
2009071609-017908,4,                              
2009071609-020812,1,                              
2009071709-16453,1,                              
2009071709-17580,1,                              
2009071709-17580,2,                              
2009071709-22018,1,                              
2009071709-22018,2,39:3-10 39:4-96               
2009071709-3106,1,                              
20090718B060200901382A,1,                              
2009071909-12735,1,                              
2009071909-12735,2,                              
2009071909-2630,1,                              
2009071909-2630,2,                              
2009072209-17114,1,                              
2009072209-22691,1,                              
2009072209-22691,2,                              
2009072209-22691,3,                              
2009072209-22691,4,                              
2009072209-30398,1,                              
2009072209-31459,1,                              
2009072209-42513,1,39:4-50 4-97                  
2009072209-44955,1,                              
2009072209-44955,2,                              
2009072209-46404,1,                              
2009072209-46404,2,                              
200907229020923,1,                              
200907229026858,1,                              
200907229026858,2,39:4-81                       
200907229826320,1,                              
200907229826320,2,39:4-81                       
20090722B060200903621A,2,                              
20090722B060200903621A,3,                              
200908012009010421,1,UNREGISTERED VEHICLE 39:3-4   
2009080209-00004568,1,39:4-97                       
2009080209-00005890,1,39:4-96                       
2009080209-00017449,1,39:4-50                       
2009080209-00026350,1,                              
2009080209-00026350,2,39:4-81                       
2009080209-00037199,1,                              
2009080209-00037199,2,39:4-97                       
20090802A310-2009-00551A,1,39:4-97                       
20090802A310-2009-00551A,2,                              
20090802A310-2009-00814A,1,                              
20090802A310-2009-00814A,2,                              
20090803D020200900929A,1,39:4-97                       
20090803D020200900929A,2,                              
20090803D020200900929A,3,                              
200908052009-0535,1,39:4-144                      
200908052009-0535,2,                              
200908052009-0535,3,                              
200908052009-11260,1,39:4-50                       
200908052009-11260,2,2C:12-1C                      
200908052009-14479,1,                              
200908052009-14479,2,                              
200908052009-17216,1,39:4-144 FAILURE TO STOP OR Y?
200908052009-17216,2,RECKLESS DRIVING              
200908052009-20196,1,                              
200908052009-21359,1,CARELESS DRIVING              
200908052009-21359,2,                              
200908052009-21548,1,                              
200908052009-5164,1,DWI RECKLESS DRIVING          
200908052009-5849,1,                              
200908052009-7319,1,                              
200908052009-9877,1,                              
20090805A310200902364A,1,                              
200908062009-00000539,1,                              
200908062009-00000539,2,                              
200908062009-00025662,1,39:4-50 DRIVING WHILE INTOXIC?
200908062009-00026482,1,SEE NARRATIVE                 
200908062009-00026978,1,                              
200908062009-00026978,2,                              
200908062009-00029479,1,CHARGES PENDING               
200908062009-00029479,2,                              
200908062009-00030260,1,PENDING                       
20090806200900006227,1,39:4-144 STOP SIGN            
20090806200900006227,2,39:3-76.2F SEATBELT REQUIRED  
20090806200900015824,1,39:4-97 CARELESS DRIVING      
20090806200900015824,2,                              
2009080809-8490,1,39:4-50                       
20090808090003403,1,39:6B-2                       
20090808090003403,2,39:4-144                      
20090808090005439,1,39:4-97                       
20090808090005439,2,                              
20090808090005439,3,                              
20090808090005439,4,                              
20090808090005832,1,                              
20090808090007201,1,                              
20090808090007201,2,39:4-97                       
20090808090007201,3,                              
20090808090007201,4,                              
200908082009-8257,1,39:4-88B FAILURE TO MAINTAIN ?
2009080820090001239,1,                              
2009080820090011505,1,39:4-50                       
2009080820090011593,1,                              
2009080820090011593,2,39:4-97                       
200908082009005941,1,39:4-97                       
200908082009007291,1,                              
200908082009007291,2,39:4-50                       
200908092009-09739,1,39:6B-2                       
200908092009001601,1,                              
200908102009-090,1,39:4-97                       
200908102009-090,2,                              
200908102009-090,3,                              
200908102009-090,4,                              
200908102009-274,1,39:4-50                       
20090810A310200901544A,1,39:3-29 (NO DL)               
2009081109-15515,1,39:4-97                       
2009081109-15928,1,                              
2009081109-16312,1,                              
2009081109-18282,1,39:4-97                       
2009081109-18282,2,NO SUMMONS ISSUED             
2009081109-20633,1,39:4-50                       
2009081109-2673,1,39:3-40                       
2009081109-32094,1,                              
2009081109-34235,1,                              
2009081109-3479,1,39:4-96                       
2009081109-3479,2,                              
2009081109-3479,3,                              
2009081109-4571,1,39:4-97                       
2009081109-4571,2,                              
200908122009-67,1,DRIVING WHILE INTOXICATED 39:?
200908152009-6445/100,1,                              
20090816A09-40,1,39:3-4                        
20090816A09-40,2,39:3-76-2F                    
20090816A09-67,1,39:4-144 39:3-13.8 (B)        
20090816A09-67,2,                              
20090816A09-67,3,                              
2009081809-14938,1,39:4-90                       
2009081809-14938,2,                              
2009081809-2134,1,39:4-97                       
2009081809-30476,1,39:4-97                       
2009081809-30476,2,                              
2009081809-37683,1,                              
2009081809-37683,2,                              
2009081809-3773,1,                              
2009081809-3773,2,39:4-97                       
2009081809-40022,1,39:4-97                       
2009081809-40022,2,                              
2009081809-40519,1,39:4-50                       
2009081809-43442,1,39:4-89                       
2009081809-43442,2,                              
2009081809-43442,3,                              
2009081809-46443,1,39:4-97                       
2009081809-46988,1,39:4-97                       
2009081809-54944,1,                              
2009081809-54944,2,                              
20090820200900000636,1,                              
20090820200900001321,1,39:4-50                       
20090820200900001321,2,                              
20090820200900005833,1,39:4-97                       
20090820200900005833,2,39:4-81                       
20090820200900005833,3,39:3-76.2F                    
20090820200900006264,1,                              
20090820200900018546,1,39:4-97                       
200908212009-007,1,                              
200908212009-007,2,                              
200908212009-122,1,NO CHARGES                    
200908212009-34,1,                              
200908212009-72,1,                              
200908212009-72,2,                              
200908222009-9879,1,                              
200908222009-9879,2,                              
2009082409-000107,1,39:4-97                       
20090824MVC09-104,1,                              
20090824MVC09-104,2,                              
2009090109-1254,1,39:4-81                       
2009090109-1254,2,                              
2009090109-1254,3,                              
2009090109-63848,1,39:8-1 39:3-4                 
2009090109-63848,2,                              
200909010959673,1,                              
200909030909545469,1,39:4-97                       
200909030909545469,2,                              
20090904090014857,1,                              
20090904B060-2009-03030A,1,39:4-50 DWI                   
2009090509-017704,1,                              
2009090509-017704,2,                              
2009090609-25396,1,20:12-1C(1) 39:4-50           
2009090609-25396,2,                              
2009090611243-09,1,                              
2009090611243-09,2,                              
2009090613864-09,1,                              
2009090614241/09,1,                              
2009090614362-09,1,                              
2009090616032-09,1,                              
2009090616032-09,2,                              
2009090616968-09,1,                              
200909061748-09,1,                              
200909061748-09,2,39:3-11                       
200909061748-09,3,                              
2009090618550-09,1,39:4-97 CARELESS DRIVING      
2009090618550-09,2,                              
200909062303-09,1,                              
2009090626306-09,1,39:3-29                       
2009090626563-09,1,                              
2009090628118-09,1,                              
2009090631949-09,1,39:3-29 (INSURANCE)           
2009090631949-09,2,                              
20090906440-08,1,39:4-50                       
20090906440-08,2,39:4-96                       
20090906440-08,3,39:4-51B                      
20090906440-08,4,                              
200909066924-09,1,8-364506                      
200909066924-09,2,                              
200909066924-09,3,                              
20090906725809,1,39:4-50 39:6B-2 39:3-40       
20090906725809,2,39:3-4                        
200909069011-09,1,UNINSURED?                    
200909069957-09,1,                              
2009090709-11514,1,                              
2009090709-16772,1,39:4-97 39:4-36               
2009090709-18320,1,39:4-50 D.V.I.                
2009090709-20166,1,                              
2009090709-20166,2,                              
2009090709-27256,1,                              
2009090709-27256,2,                              
2009090709-27267,1,                              
2009090709-6212,1,39:3-76.2 NO CHILD RESLEMENTS 
2009090709-6212,2,39:3-10 UNLICENSED DRIVER     
2009090709-8591,1,                              
2009090709-8591,2,                              
200909070926159,1,                              
200909070926159,2,39:3-10 39:4-96               
200909072009-20001,1,                              
200909072009-20001,2,                              
200909072009-21098,1,39:4-96                       
200909072009-21098,2,39:4-50                       
200909072009-21098,3,39:3-10                       
200909072009-609,1,                              
2009090809-006676,1,NONE AT THIS TIME             
2009090809-006676,3,NONE AT THIS TIME             
2009090809-019258,1,39:4-129 39:4 50              
2009090809-019709,1,39:4-36 31:4-129 4-130        
2009090809-053682,1,39:4-50                       
200909089014682,1,NONE AT THIS TIME             
200909089051208,1,39:4-36 DRIVER/YIELD PEDESTRI?
2009091009-31889,1,                              
2009091009-31889,2,                              
2009091009-53790,1,                              
2009091009-53790,2,                              
2009091009-93003,1,                              
2009091041195,1,                              
2009091041195,2,                              
2009091041195,3,                              
2009091090-16095,1,                              
200909109097049,1,                              
2009091109-07691,1,39:4-88B                      
2009091109-07691,2,                              
2009091209/30432,1,                              
2009091209/30432,2,                              
2009091209/30432,3,                              
2009091209/30432,4,                              
200910062009022526,1,                              
200910062009022526,2,39:4-97 CARELESS DRIVING      
20091008C040-2009-00030A,1,                              
20091008C040-2009-00030A,2,                              
20091008C040-2009-00030A,3,                              
20091008C040-2009-00162A,1,                              
20091008C040-2009-00254-A,1,PENDING                       
20091008C040-2009-00254-A,2,                              
20091013B110-2009-00436A,1,39:4-66                       
20091013B110-2009-00436A,2,                              
2009101509-0968,1,                              
20091019068-09,1,                              
20091019068-09,2,39:4-82                       
20091019094-09,1,39:4-50                       
20091019114-09,1,39:4-50                       
20091019117-09,1,39:4-97                       
20091019161/09,1,                              
20091019161/09,2,                              
2009102109-039,1,                              
2009102109-039,2,39:4-50                       
2009102109-176,1,                              
2009102109-463,1,                              
2009102109-463,2,CARELESS DRIVING              
20091022M2009-56,1,39:4-97 CARELESS DRIVING      
20091022M2009-56,2,                              
20091025B110-2009-00011P,1,                              
20091025B110-2009-00302A,1,                              
20091025B110-2009-00302A,2,                              
20091025B110-2009-00571A,1,                              
2009110109-16483,1,                              
2009110109-16483,2,39:4-4-116                    
2009110109-16587,1,                              
2009110109-16587,2,39:4-88B                      
2009110109-16616,1,                              
2009110109-16616,2,                              
20091102I-2009-021417,1,39:4-97                       
20091102I-2009-027481,1,                              
20091102I-2009-027481,2,                              
2009110309-01731,1,39:4-66B                      
2009110309-01731,2,                              
2009110309-03520,1,                              
2009110309-03520,2,                              
2009110309-17999,1,39:4-97                       
2009110309-17999,2,                              
2009110309-17999,3,                              
2009110309-21386,1,                              
2009110309-21498,1,39:4-97                       
2009110309-21498,2,                              
2009110309-22955,1,39:4-97                       
2009110309-22955,2,                              
2009110309-26465,1,39:4-126                      
2009110309-26465,2,39:3-76.2F                    
2009110309-26569,1,39:4-126                      
2009110309-26569,2,                              
2009110309-28782,1,39:4-97                       
2009110309-28782,2,                              
2009110309-29912,1,39:4-97                       
2009110309-29912,2,                              
2009110309-29912,3,                              
2009110309-29912,4,                              
2009110309-36549,1,                              
2009110309-36549,2,                              
2009110309-36549,3,                              
2009110309-37628,1,                              
2009110309-37628,2,                              
2009110309-37628,3,                              
2009110309-39093,1,                              
2009110309-39093,2,39:4-96                       
2009110309-40983,1,39:4-96                       
2009110309-40983,2,                              
2009110309-46780,1,39:4-36                       
2009110309-48343,1,39:4-97                       
2009110309-48343,2,                              
2009110309-48343,3,                              
2009110309-48919,1,39:4-97                       
2009110309-48919,2,                              
2009110309-49710,1,                              
2009110309-54608,1,39:4-82                       
2009110309-54608,2,                              
2009110309-56759,1,                              
2009110309-9608,1,39:4-36                       
20091103C020-2009-00412A,1,                              
20091103C060-2009-00868A,1,                              
20091103C060-2009-00868A,2,                              
20091103C060-2009-01137A,1,SEE NARRATIVE                 
20091103C060-2009-01137A,2,                              
20091105HB2009-002093,1,                              
20091106HT2009-000369,1,                              
20091106HT2009-000369,2,CARELESS DRIVING              
20091106HT2009-000369,3,                              
20091106HT2009-001051,1,                              
20091106HT2009-001051,2,39:4-97                       
20091106HT2009-001332,1,                              
20091106HT2009-006206,1,                              
20091106HT2009-011539,1,RECKLESS DRIVING              
20091106HT2009-012922,1,                              
20091106HT2009-012922,2,RECKLESS DRIVING              
20091106HT2009-016894,1,                              
20091106HT2009-021531,1,39:4-97                       
20091106HT2009-021531,2,39:3-10                       
20091106HT2009-022327,1,39:4-50 DRIVING WHILE UNDER T?
20091106HT2009-023375,1,39:4-144                      
20091106HT2009-024543,1,39:4-97                       
20091106HT2009-024622,1,39:4-50                       
20091106HT2009-024622,2,39:4-50                       
20091106HT2009-027036,1,39:3-76 2                     
20091106HT2009-027036,2,39:4-97                       
2009110709-12153-AC,1,39:4 97                       
2009110709-14959-AC,1,39:4 97                       
2009110709-25689-AC,1,39:4 97                       
2009110709-26587-AC,1,                              
2009110709-26587-AC,2,39:4 97                       
2009110709-28724-AC,1,                              
2009110709-28724-AC,2,39:4 81                       
2009111009-0126,1,39:4-50                       
2009111009-11778,1,39:4-97 CARELESS DRIVING      
2009111009-11778,2,                              
2009111009-20174,1,39:4-50                       
2009111009-8559,1,39:4-144                      
2009111009-9742,1,39:4-97                       
2009111009-9742,2,                              
200911102009-20608,1,39:4-97                       
2009111109-007122,1,39:4-50 39-4-96 39:6B-2       
2009111109-007122,2,                              
2009111109-007122,3,                              
2009111109007789,1,CARELESS DRIVING              
2009111109007789,2,DL/REGISTRATION SUSPENDED     
2009111109007789,3,                              
2009111109007872,1,FAILURE TO EXHIBIT DOCUMENTS  
2009111109022661,1,                              
2009111109022661,2,RECKLESS DRIVING              
2009111109022661,3,                              
200911122009-002416,1,39:4-50                       
200911122009-002603,1,                              
200911122009-002603,2,39:4-96 39:4-88               
200911122009-007118,1,39:4-50                       
200911122009-007771,1,39:4-96                       
20091112I-2009-019937,1,39:4-144 FAILURE TO STOP OR Y?
20091112I-2009-019937,2,                              
200911132009-23599,1,39:4-96                       
200911132009-30863,1,39:4-36                       
200911132009-32534,1,                              
200912010904252133A,1,                              
200912010904252133A,2,                              
200912010907143589A,1,                              
2009120209-01286,1,                              
2009120209-01613,1,39:4-97                       
2009120209-01613,2,                              
2009120209-01917,1,39:4-115                      
2009120209-01917,2,                              
2009120209-02688,1,                              
2009120209-03225,1,39:4-97                       
2009120209-03225,2,                              
20091202D010-2009-01102A,1,39:4-50                       
2009120409-22208,1,39:4-50                       
2009120409-22208,2,                              
2009120409-24692,1,39:4-50                       
2009120409-32994,1,                              
2009120409-35309,1,                              
2009120409-35309,2,39:4-97 39:4-81               
2009120409-5694,1,39:4-50                       
200912040916626,1,                              
2009120509002563,2,                              
2009120509022888,1,SEE NARRATIVE                 
2009120509022888,2,                              
2009120509024813,1,                              
2009120509024813,2,39:4-96 39:6B-2               
2009120509030488,1,                              
2009120509030488,2,39-4-97 CARELESS              
2009120509033922,1,39:4-97                       
2009120509033922,2,                              
2009120509041223,1,                              
2009120509043076,1,CARELESS DRIVING 39:4-97      
2009120509043076,2,                              
2009120509043076,3,                              
2009120509055577,1,                              
2009120509055577,2,                              
2009120509055577,3,                              
2009120509059215,1,                              
2009120509059215,2,                              
2009120509072688,1,                              
2009120509073495,1,                              
20091205B130-2009-02947A,1,39:4-50                       
20091205D010-2009-01273A,1,                              
20091205D010-2009-01273A,2,                              
20091205D010200900375A,1,                              
2009120809-7170,1,                              
200912099003983,1,                              
200912099003983,2,39:4-97                       
200912099004763,1,                              
200912099004937,1,                              
200912099013444,1,39:4-96 RECKLESS DRIVING      
200912099013444,2,                              
200912099013444,3,                              
200912099022200,1,                              
200912099023209,1,                              
200912099029681,1,39:4-50 DWI                   
200912099033205,1,                              
200912099033205,2,                              
200912099033205,3,                              
200912099034508,1,                              
200912099041271,1,39:4-81 FAILURE TO OBSERVE SI?
200912099041271,2,                              
200912099042526,1,                              
200912099042820,1,                              
200912099042820,2,39:4-97 CARELESS DRIVING      
20091209E050-2009-00716A,1,39:4-50                       
2009121091816,1,                              
2009121095542,1,                              
2009121097218,1,                              
2009121109-004758,1,FAIL TO YIELD 39:4-90         
2009121109-004758,2,                              
200912139007897,1,                              
200912139013310,1,                              
200912139014060,1,                              
200912139026554,1,39:4-123 RIGHT AND LEFT TURNS 
200912139026554,2,                              
200912139026801,1,39:4-97 CARELESS DRIVING      
20091213D010-2009-01013A,1,                              
20091213D010-2009-01013A,2,                              
20091213D010-2009-01013A,3,                              
200912142009-00009899,1,                              
200912142009-00009899,2,39:4-50 39:4-50.14 39:4-49.1 ?
200912142009-00040972,1,                              
200912142009-00040972,2,39:4-50 39:4-96 39:3-29 39:6B?
20091214D010200900668A,1,39:4-96                       
200912159008779,1,                              
200912159016374,1,                              
200912159016374,2,                              
200912159027966,1,39:4-50 DUI/DWI               
200912159056359,1,                              
200912159056359,2,                              
200912169046927,1,39:4-97 CARELESS DRIVING      
200912169046927,2,                              
200912169049039,1,                              
200912169049039,2,                              
200912179011871,1,39:4-97 CARELESS DRIVING      
200912179022844,1,39:4-90 RIGHT OF WAY AT INTER?
200912179022844,2,                              
20091217RU09-28607,1,CARELESS DRIVING              
20091217RUC9-28607,1,CARELESS DRIVING              
200912182009-010826,1,                              
200912182009-016045,1,                              
200912182009-016045,2,CARELESS DRIVING              
200912182009-016045,3,                              
200912182009-023886,1,                              
200912182009-023886,2,FAILURE TO OBEY TRAFFIC SIGNAL
2009121909-00577,1,39:4-82                       
2009121909-00577,2,                              
2009121909-11652,1,                              
2009121909-14174,1,39:4-97                       
2009121909-20161,1,                              
2009121909-2776,1,                              
2009121909-6622,1,                              
200912199013329,1,                              
200912199013329,2,39:4-88B 39:6B-2              
20091220I-2009-002286,1,CARELESS DRIVING              
20091220I-2009-002286,2,UNREGISTERED VEHICLE          
20091220I-2009-005003,1,                              
20091221I-2009-003436,1,                              
20091221I-2009-013741,1,39:4-81 FAILURE TO OBSERVE SI?
20091221I-2009-013741,2,                              
20091221I-2009-029471,1,39:4-90 RIGHT OF WAY AT INTER?
20091221I-2009-029471,2,                              
200912229014854,1,39:4-96 RECKLESS              
200912229014854,2,                              
20091222B130-2009-01762A,1,                              
2009122309-107-AC,1,39:4 81                       
2009122309-107-AC,2,                              
2009122309-191-AC,1,                              
2009122309-284-AC,1,                              
200912250165309,1,                              
200912250165309,2,39:4-96 39:4-129A 39:4-130 26?
20091225048509,1,                              
200912250511A-09,1,                              
200912250511A-09,2,                              
200912250965-09,1,                              
200912250965-09,2,                              
200912251168-09,1,                              
200912251168-09,2,39:4-88B                      
200912251378A-09,1,                              
20091225141509,1,                              
20091225141509,2,                              
20091225152909,1,                              
200912251756-09,1,                              
200912251756-09,2,                              
200912251850-09,1,                              
200912252184A-09,1,                              
200912252271B-09,1,                              
200912252271B-09,2,                              
200912252464-09,1,                              
20091225273809,1,                              
20091225273809,2,                              
20091225312709,1,                              
20091225312709,2,                              
20091225312709,3,                              
20091225312709,4,                              
20091225314509,1,39:4-97                       
200912253341-09,1,                              
200912259064992,1,                              
200912259064992,2,39:3-76                       
20091225C1761-09,2,00                            
20091225C1890A-09,1,39:3-29                       
20091225C1890A-09,2,39:4-97                       
20091225C2303-09,1,                              
20091225C586-09,1,00                            
20091225C586-09,2,00                            
20091225C586-09,3,00                            
20091225C586-09,4,00                            
20091225D010-2009-00328A,1,                              
20091225D010-2009-00328A,2,                              
20091225OIT-09210353,1,39:3-29                       
20091225OIT-09210353,2,39:4-97                       
20091225SM708A-09,1,                              
2009130309-22400,1,2C:12-1C (2)                  
2009130309-23597,1,AGG. ASSAULT                  
20091304090010551,1,                              
20091304090010551,2,                              
20091304090010551,3,                              
2009130709-127,1,                              
2009130709-127,2,                              
2009130909-1889,1,                              
2009130909-2302,1,                              
2009130909-2730,1,                              
2009130909-2780,1,                              
2009130909-3561,1,39:3-10L                      
2009130909-3561,2,39:3-10N                      
2009130909-5273,1,                              
2009130909-5273,2,                              
20091311I-2009-019070,1,                              
20091311I-2009-019070,2,39:3-4 UNREGISTERED MOTOR VEH?
2009131509-12,1,                              
2009131509-385,1,                              
200913152009-0003322,1,                              
200913162009-0000835,1,                              
200913162009-0000907,1,                              
200913162009-0001514,1,                              
200913162009-0001514,2,                              
200913162009-0001711,1,                              
200913162009-0002122,1,                              
200913162009-0002122,2,CARELESS DRIVING              
200913162009-0027579,1,                              
200913162009-0027579,2,                              
200913162009-0027579,3,                              
200913162009-0029908,1,39:4-97                       
200913162009-0030503,1,                              
200913162009-0035786,1,                              
200913162009-0035828,1,                              
2009131809-22250-AC,1,                              
2009131909-12834-AC,1,                              
2009131909-23402-AC,1,39 4-88B                      
2009131909-39033-AC,1,                              
2009131909-40259-AC,1,                              
2009131909-5281-AC,1,                              
2009131909-5856-AC,1,                              
2009131909-8109-AC,1,                              
2009131909-9475-AC,1,39:4 97                       
2009131909-9475-AC,2,                              
2009132209-7891,1,                              
2009132209-7891,2,                              
2009132209-7891,3,                              
20091322096855,1,                              
20091322096855,2,39:3-10A                      
20091323I-2009-009566,1,39:4-50 DRIVING WHILE UNDER T?
2009132509-622-AC,1,                              
2009132509-622-AC,2,                              
2009132509-885-AC,1,                              
2009132509-885-AC,2,                              
200913262009-12497,1,                              
200913262009-12497,2,                              
200913262009-19489,1,                              
200913262009-19489,2,                              
200913262009-21025,1,                              
200913262009-21025,2,                              
20091326J09-0440,1,39:4-98                       
2009132809-009873,1,                              
2009132809-010527,1,                              
2009132809-010527,2,                              
2009132809-010641,1,                              
2009132809-012862,1,39:4-96 RECKLESS              
2009132809-012862,2,                              
2009132809-014648,1,                              
2009132809-018349,1,D.W.I. 39:4-50                
2009132809-024629,1,39:4-144                      
2009132809-024629,2,39:4-96                       
2009132909-619,1,39:4-96                       
20091330E050200900907A,1,39:4-97                       
20091330I-2009-004393,1,39:4-90 FAIL TO YIELD R.O.W A?
20091330I-2009-004393,2,                              
20091330I-2009-012538,1,                              
200913310901090106,1,39:4-50G                      
200913310902130094,1,39:4-97                       
200913310905130014,1,                              
200913310905130014,2,                              
200913310905130014,3,PENDING INVESTIGATION         
200913310905220125,1,39:4-50                       
200913310905220125,2,                              
200913310905250055,1,                              
200913310907010039,1,39:4-97                       
200913310908030080,1,                              
200913310908030080,2,                              
200913342009-01679,1,                              
200913342009-01679,2,                              
200913342009-08880,1,CARELESS DRIVING              
200913342009-08880,2,PENDING                       
200913342009-13049,1,CARELESS DRIVING 39:4-97      
200913342009-17929,1,CARELESS DRIVING              
200913342009-17929,2,                              
200913342009-17929,3,                              
200913342009-23960,1,                              
200913342009-23960,2,                              
200913342009-24934,1,                              
200913342009-24934,2,CARELESS DRIVING              
200913342009-28605,1,RECKLESS DRIVING              
200913342009-30979,1,39:4-50                       
20091336E050200900203A,1,39:4-50                       
20091336E050200900203A,2,                              
20091336E050200900281A,1,                              
2009133909-169-AC,1,                              
2009133909-209-AC,1,                              
2009133909-209-AC,2,                              
2009133909-236-AC,1,39:4 144                      
2009133909-236-AC,2,                              
2009133909-276-AC,1,39:3 76.2A CHILD RESTRAINTS   
2009133909-276-AC,2,                              
2009133909-278-AC,1,39:4-97                       
2009133909-317-AC,1,39:4 50 OPERATING M.V. UNDER ?
2009133909-317-AC,2,                              
2009133909-317-AC,3,                              
2009133909-318-AC,1,                              
2009133909-318-AC,2,                              
2009133909-318-AC,3,                              
2009133909-534-AC,1,39:3 40                       
2009133909-534-AC,2,                              
2009133909-580-AC,1,                              
2009133909-580-AC,2,                              
2009133909-696-AC,1,                              
2009133909-696-AC,2,                              
2009133909-709-AC,1,                              
2009133909-720-AC,1,                              
2009133909-720-AC,2,                              
2009133909-925-AC,1,                              
2009134209-6569-AC,1,                              
20091343MV2009-016,1,                              
20091351C060-2009-00684A,1,39:4-96 RECKLESS DRIVING      
20091351C060-2009-00684A,2,39:4-50 DWI                   
20091351C060-2009-00684A,3,                              
200913522009-01739,1,39:4-50                       
200913522009-02404,1,                              
200913522009-03177,1,39:4-81                       
200913522009-03177,2,                              
200913522009-03674,1,39:4-88/39:4-96/39:4-50       
200913522009-04338,1,                              
20091352200900696,1,PENDING ON GOING INVEST       
20091352200900696,2,                              
20091352E050-2009-02153A,1,                              
20091352E0?0-2009-02607A,1,                              
20091353I-2009-001803,1,                              
20091353I-2009-015518,1,                              
20091353I-2009-015518,2,                              
200914052009-002860,1,                              
200914052009-002860,2,                              
200914052009-011739,1,                              
2009140709-0278,1,39:1-144                      
2009140709-0278,2,                              
2009140709-0821,1,39:4-86                       
2009140709-0821,2,                              
2009140709-0821,3,                              
2009140709-1387,1,39:4-96                       
2009140709-2607,1,                              
2009140709-2607,2,                              
200914082009-008522,1,                              
200914082009-008522,2,                              
200914082009-029674,1,                              
20091408B080200901256A,1,                              
20091408B080200901256A,2,                              
20091408B080200902679A,1,                              
2009140909-13476,1,39:4-96 39:4-97 39:3-76.7     
2009140909-13476,2,39:4-129 39:4-96 39:4-97      
2009140909-401,1,                              
2009140909-401,2,                              
2009140909-401,3,                              
200914092009-15758,1,39:4-50 & 39:4-97             
200914092009-15758,2,                              
200914092009-15758,3,                              
200914092009-21910,1,                              
200914092009-21910,2,                              
200914092009-22726,1,39:4-50 39:4-96               
200914092009-22726,2,39:3-10                       
200914092009-23371,1,                              
200914092009-6070,1,                              
2009141009-04418,1,39:4-97                       
2009141009-04418,2,39:3-72                       
200914112009-004311,1,                              
200914112009-004311,2,                              
200914112009-004311,3,DRIVING WHILE INTOXICATED     
200914112009-022372,1,                              
200914112009-022372,2,39:4-97                       
200914122009-010604,1,                              
200914122009-010604,2,                              
200914132009-008655,1,SEE NARRATIVE                 
200914132009-008887,1,                              
20091414200900000627,1,                              
20091414200900002893,1,                              
20091414200900002893,2,                              
20091414200900002893,3,                              
20091414200900007076,1,                              
20091414200900011306,1,                              
20091414200900011306,2,39:4-97                       
2009141509-0078,1,39:4-88 39:4-97               
2009141509-0078,2,                              
200914172009-004271,1,39:4-81                       
200914172009-004271,2,                              
200914172009-012108,1,                              
200914202009-016138,1,39:4-88B                      
200914202009-016138,2,39:4-97                       
200914212008-000104,1,CARELESS DRIVING              
200914212008-000104,2,UNINSURED VEHICLE             
200914212009-000937,1,                              
200914212009-007115,1,                              
200914212009-007791,1,                              
200914212009-010624,1,39:4-50 DWI                   
200914212009-17101,1,                              
20091421B080200902301A,1,                              
20091422I-2009-031436,1,39:4-97                       
200914232009-001559,1,39:4-97                       
200914232009-001559,2,                              
20091424090008381,1,                              
20091424090008381,2,39:6B-2                       
20091424090027060,1,                              
20091424090027060,2,39:4-97                       
200914272009-023681,1,                              
200914272009-040365,1,                              
2009142909-29433,1,                              
2009142909-29433,2,                              
200914290916238,1,39:4-96                       
200914292009-24626,1,                              
200914292009-24626,2,39:6-B2/39:4-81               
20091429B080-2009-00207A,1,                              
20091429B080-2009-00207A,2,                              
20091429B080-2009-02466A,1,39:4-50                       
